Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
23871at7147	Single	hap_ptg000248l_1	1053202	1084156	+	2162	375	0.8131	1.0	0	23871at7147_7	1053203_1053290_+|1074168_1074235_+|1074407_1074833_+|1075502_1075617_+|1083251_1084156_+
2092at7147	Single	hap_ptg000099l_1	2407205	2431416	-	6158	1067	0.6612	0.9988919667590028	0	2092at7147_0	2431185_2431416_-|2414978_2415384_-|2410104_2414908_-|2409889_2410038_-|2407206_2407263_-
20252at7147	Single	hap_ptg000622l_1	128572	132071	+	3114	505	0.5812	0.9229595728451564	0	20252at7147_2	128573_128953_+|129051_131825_+|131889_132071_+
17957at7147	Single	hap_ptg000384l_1	87355	109253	-	2076	474	0.7306	0.9650959860383944	0	17957at7147_1	109100_109253_-|97410_97607_-|96574_96756_-|87597_88511_-|87356_87528_-
19956at7147	Single	hap_ptg000404l_1	2994193	3021129	+	2135	386	0.5418	0.9977703455964325	0	19956at7147_4	2994194_2994302_+|2994902_2995226_+|3003053_3003400_+|3003461_3004097_+|3019681_3020362_+|3020439_3020611_+|3020701_3020902_+|3020967_3021129_+
16541at7147	Single	hap_ptg000174l_1	4786916	4793003	+	4586	623	0.9923	1.0	0	16541at7147_2	4786917_4786980_+|4787752_4789259_+|4789327_4789467_+|4789530_4789687_+|4792041_4792188_+|4792252_4792566_+|4792628_4793003_+
1017at7147	Single	hap_ptg000174l_1	5742039	5773435	-	5320	1845	0.34	0.9972186563970903	0	1017at7147_3	5773330_5773435_-|5772631_5773188_-|5772363_5772468_-|5767679_5767885_-|5765662_5767360_-|5764943_5765182_-|5763026_5764735_-|5757604_5762035_-|5756461_5757045_-|5755810_5756343_-|5754983_5755605_-|5753582_5754351_-|5753141_5753422_-|5752139_5752873_-|5751581_5751664_-|5750683_5751378_-|5750134_5750496_-|5742040_5742324_-
13969at7147	Single	hap_ptg000241l_1	1019053	1029962	+	3743	483	0.9719	1.0	0	13969at7147_2	1019054_1019609_+|1019741_1020767_+|1020833_1020983_+|1029384_1029515_+|1029585_1029962_+
74801at7147	Single	hap_ptg000215l_1	2612831	2613332	+	466	105	0.5862	1.0	0	74801at7147_1	2612832_2613092_+|2613159_2613332_+
35225at7147	Single	hap_ptg000372l_1	1829460	1830584	-	1198	307	0.648	0.9781420765027322	0	35225at7147_2	1829866_1830584_-|1829461_1829812_-
31739at7147	Single	hap_ptg000108l_1	942571	943765	+	1455	341	0.6807	0.9781553398058253	0	31739at7147_0	942572_943765_+
66841at7147	Single	hap_ptg000058l_1	722566	774890	-	687	135	0.8526	1.0	0	66841at7147_0	774780_774890_-|724730_724868_-|722685_722836_-|722567_722629_-
21186at7147	Single	hap_ptg000284l_1	260634	273559	+	3670	633	0.695	0.9892761394101877	0	21186at7147_4	260635_260980_+|261039_262895_+|263095_263303_+|263365_263590_+|272970_273559_+
17392at7147	Single	hap_ptg000103l_1	221647	311200	+	1900	307	0.6528	0.8421052631578947	0	17392at7147_5	221648_222084_+|309807_310020_+|310093_310403_+|310468_310573_+|310682_311200_+
3831at7147	Single	hap_ptg000114l_1	2716644	2720787	-	4098	785	0.6717	0.9857029388403494	0	3831at7147_0	2720707_2720787_-|2720401_2720630_-|2716645_2720142_-
64694at7147	Single	hap_ptg000380l_1	474710	491427	-	710	184	0.5625	0.979253112033195	0	64694at7147_4	491327_491427_-|483423_483520_-|482669_482922_-|482397_482604_-|474711_474766_-
61651at7147	Single	hap_ptg000272l_1	261064	261930	-	812	188	0.633	1.0	0	61651at7147_0	261863_261930_-|261065_261791_-
62714at7147	Single	hap_ptg000107l_1	1904550	1905039	+	684	143	0.8	1.0	0	62714at7147_0	1904551_1905039_+
42517at7147	Single	hap_ptg000162l_1	868936	871604	-	1472	367	0.4524	0.8775981524249422	0	42517at7147_6	871254_871604_-|870884_871189_-|868937_870515_-
15427at7147	Single	hap_ptg000236l_1	3407712	3415781	-	2507	530	0.7553	0.9808	0	15427at7147_3	3414299_3415781_-|3407990_3408141_-|3407713_3407916_-
74414at7147	Single	hap_ptg000041l_1	117265	118125	+	480	203	0.3514	0.7007575757575758	0	74414at7147_5	117266_117350_+|117422_118125_+
6155at7147	Single	hap_ptg000483l_1	603984	611876	-	4028	860	0.7861	0.9968944099378882	0	6155at7147_0	610233_611876_-|603985_605226_-
58630at7147	Single	hap_ptg000093l_1	318739	352437	-	345	92	0.604	0.8211382113821138	0	58630at7147_5	352319_352437_-|318740_318923_-
62374at7147	Single	hap_ptg000365l_1	89384	115961	-	758	124	0.6844	1.0	0	62374at7147_0	115891_115961_-|115402_115808_-|89385_89512_-
64099at7147	Single	hap_ptg000124l_1	1290220	1290705	+	712	133	0.9014	1.0	0	64099at7147_0	1290221_1290298_+|1290358_1290705_+
52479at7147	Single	hap_ptg000078l_1	824755	908758	+	1062	173	0.3817	0.9734375	0	52479at7147_8	824756_824890_+|867886_868095_+|869509_869795_+|894685_894955_+|901685_901896_+|907918_908758_+
27431at7147	Single	hap_ptg000462l_1	2716624	2719238	-	1657	433	0.4378	0.9213973799126638	0	27431at7147_5	2719157_2719238_-|2718687_2719095_-|2718476_2718621_-|2716625_2718417_-
52551at7147	Single	hap_ptg000172l_1	5412008	5445020	-	657	178	0.5	0.7415730337078652	0	52551at7147_9	5444963_5445020_-|5418352_5418504_-|5418042_5418281_-|5417822_5417976_-|5412009_5412203_-
60232at7147	Single	hap_ptg000198l_1	7675420	7689249	+	768	145	0.8202	0.5056818181818182	0	60232at7147_1	7675421_7675635_+|7675694_7675805_+|7689043_7689249_+
13606at7147	Single	hap_ptg000359l_1	462671	465704	-	3704	631	0.8268	1.0	0	13606at7147_0	465639_465704_-|464399_465442_-|464171_464261_-|463179_464107_-|462795_463120_-|462672_462732_-
54335at7147	Single	hap_ptg000077l_1	2902877	2903488	-	591	173	0.6175	0.8061674008810573	0	54335at7147_7	2903213_2903488_-|2902878_2903150_-
9762at7147	Single	hap_ptg000432l_1	1426588	1431125	+	2539	966	0.4406	1.0	0	9762at7147_0	1426589_1426677_+|1426734_1427028_+|1427088_1427580_+|1427983_1429603_+|1430085_1430909_+|1430972_1431125_+
56194at7147	Single	hap_ptg000220l_1	963582	964287	+	592	211	0.4959	0.9645669291338582	0	56194at7147_4	963583_964287_+
65313at7147	Single	hap_ptg000512l_1	145553	146253	+	602	140	0.6178	0.9735449735449735	0	65313at7147_0	145554_145655_+|145718_145856_+|145922_146253_+
23902at7147	Single	hap_ptg000127l_1	6893884	6903976	-	1846	348	0.7063	1.0	0	23902at7147_0	6903063_6903976_-|6894457_6894561_-|6894302_6894392_-|6894058_6894228_-|6893885_6893995_-
31237at7147	Single	hap_ptg000272l_1	1287245	1290737	-	2019	333	0.9474	1.0	0	31237at7147_7	1290575_1290737_-|1288179_1288606_-|1288002_1288118_-|1287812_1287936_-|1287428_1287753_-|1287246_1287283_-
14508at7147	Single	hap_ptg000307l_1	2516449	2525052	-	3257	651	0.8251	0.9563543003851092	0	14508at7147_0	2525015_2525052_-|2524511_2524943_-|2522819_2524441_-|2516450_2516653_-
39687at7147	Single	hap_ptg000521l_1	1729441	1737354	+	1200	270	0.7687	0.8189415041782729	0	39687at7147_0	1729442_1729708_+|1736740_1737354_+
6861at7147	Single	hap_ptg000099l_1	2207033	2215004	+	4319	772	0.7986	1.0	0	6861at7147_9	2207034_2207854_+|2207935_2208073_+|2208162_2208773_+|2208840_2209343_+|2211608_2211994_+|2212052_2212221_+|2212310_2212699_+|2214824_2215004_+
63685at7147	Single	hap_ptg000037l_1	770512	778350	-	702	132	0.7829	1.0	0	63685at7147_2	778180_778350_-|777957_778108_-|770513_770645_-
26948at7147	Single	hap_ptg000509l_1	646926	668949	+	1021	230	0.4247	0.9680672268907563	0	26948at7147_0	646927_647442_+|667601_668166_+|668225_668317_+|668499_668949_+
30000at7147	Fragmented	hap_ptg000098l_1	170071	171832	-	736	186	0.3408	0.4989075018208303	0	30000at7147_2	170072_171832_-
30773at7147	Single	hap_ptg000372l_1	1179989	1208372	-	1552	314	0.7512	0.8361344537815126	0	30773at7147_3	1207808_1208372_-|1207645_1207743_-|1207490_1207579_-|1180399_1180593_-|1180214_1180326_-|1179990_1180142_-
39086at7147	Single	hap_ptg000097l_1	1032944	1055195	-	1535	276	0.9065	1.0	0	39086at7147_0	1055073_1055195_-|1054806_1054935_-|1047175_1047357_-|1033512_1033720_-|1033287_1033448_-|1032945_1033067_-
65579at7147	Single	hap_ptg000097l_1	3931233	3931807	-	635	132	0.763	1.0	0	65579at7147_1	3931709_3931807_-|3931234_3931635_-
14801at7147	Single	hap_ptg000441l_1	1531959	1593627	+	2416	562	0.3969	0.9968798751950078	0	14801at7147_8	1531960_1532065_+|1545409_1545722_+|1576921_1578437_+|1578499_1578618_+|1578689_1579028_+|1579138_1579477_+|1592403_1592762_+|1592832_1593627_+
2200at7147	Single	hap_ptg000269l_1	6069761	6089011	+	5103	1175	0.7046	0.9942112879884226	0	2200at7147_5	6069762_6069805_+|6069866_6070826_+|6070889_6071095_+|6071158_6071523_+|6071591_6072488_+|6072550_6072985_+|6073047_6073574_+|6088263_6088770_+|6088832_6089011_+
59419at7147	Single	hap_ptg000249l_1	447167	448051	-	799	171	0.6846	1.0	0	59419at7147_2	448020_448051_-|447390_447904_-|447168_447328_-
21242at7147	Single	hap_ptg000019l_1	1224995	1250053	-	2137	438	0.6252	1.0	0	21242at7147_1	1249650_1250053_-|1248485_1249590_-|1248226_1248422_-|1225229_1225402_-|1224996_1225166_-
14774at7147	Single	hap_ptg000288l_1	805951	809984	+	3332	523	0.9985	1.0	0	14774at7147_0	805952_806135_+|806794_807539_+|808932_809984_+
22554at7147	Single	hap_ptg000037l_1	4521244	4547568	+	1059	274	0.4066	0.5511727078891258	0	22554at7147_6	4521245_4521932_+|4528498_4528690_+|4528757_4528966_+|4529029_4529183_+|4529252_4529761_+|4547503_4547568_+
28979at7147	Single	hap_ptg000401l_1	2606606	2618310	-	2262	488	0.8033	1.0	0	28979at7147_1	2617547_2618310_-|2606607_2607474_-
40749at7147	Single	hap_ptg000092l_1	7346494	7358279	+	684	275	0.4228	1.0	0	40749at7147_2	7346495_7346606_+|7346722_7346977_+|7357583_7357963_+|7358023_7358279_+
51018at7147	Single	hap_ptg000259l_1	5333922	5344106	-	681	179	0.5748	0.7859778597785978	0	51018at7147_2	5344026_5344106_-|5334402_5334554_-|5333923_5334330_-
32636at7147	Single	hap_ptg000037l_1	3234453	3251252	+	2938	511	0.9965	1.0	0	32636at7147_0	3234454_3234795_+|3249897_3251252_+
55331at7147	Single	hap_ptg000269l_1	4998729	5007989	+	1381	284	0.4541	0.8614232209737828	0	55331at7147_9	4998730_4999380_+|5000784_5000945_+|5001424_5002435_+|5007628_5007989_+
45851at7147	Single	hap_ptg000016l_2	430439	499533	+	848	244	0.3925	0.9917355371900827	0	45851at7147_6	430440_430509_+|468181_468876_+|469078_469352_+|477041_477139_+|477326_477425_+|487120_487274_+|499180_499533_+
65010at7147	Single	hap_ptg000380l_1	472442	473473	+	881	210	0.6426	1.0	0	65010at7147_0	472443_472501_+|472606_473184_+|473329_473473_+
52036at7147	Single	hap_ptg000624l_1	733181	754168	-	746	210	0.5595	0.9057971014492754	0	52036at7147_4	754008_754168_-|742187_742436_-|733518_733651_-|733182_733392_-
30962at7147	Single	hap_ptg000384l_1	4327857	4334599	+	1627	520	0.4616	0.8952941176470588	0	30962at7147_1	4327858_4328691_+|4332585_4332860_+|4333128_4333789_+|4334079_4334393_+|4334461_4334599_+
61047at7147	Single	hap_ptg000269l_1	3112430	3113027	+	700	152	0.7168	1.0	0	61047at7147_1	3112431_3112480_+|3112559_3113027_+
11713at7147	Single	hap_ptg000093l_1	1066444	1069505	-	1800	552	0.4536	0.869475847893114	0	11713at7147_7	1069320_1069505_-|1067939_1069252_-|1067108_1067785_-|1066445_1066843_-
22971at7147	Single	hap_ptg000624l_1	332225	390905	-	3229	742	0.6473	1.0	0	22971at7147_1	390821_390905_-|390212_390761_-|389979_390147_-|388706_389481_-|388156_388375_-|357388_357759_-|342007_342182_-|341554_341941_-|332226_332453_-
64595at7147	Single	hap_ptg000108l_1	971478	971910	-	457	115	0.686	0.8571428571428571	0	64595at7147_1	971752_971910_-|971479_971679_-
9326at7147	Single	hap_ptg000388l_1	465087	490104	+	3433	836	0.5942	0.9771271729185728	0	9326at7147_0	465088_465292_+|477763_478888_+|478950_479799_+|488785_489529_+|489600_489706_+|489940_490104_+
55487at7147	Single	hap_ptg000384l_1	2540036	2564525	-	1027	206	0.7992	1.0	0	55487at7147_7	2564502_2564525_-|2563277_2563414_-|2540250_2540693_-|2540037_2540177_-
16484at7147	Single	hap_ptg000458l_1	1827857	1829767	+	2610	477	0.8284	1.0	0	16484at7147_0	1827858_1827915_+|1827993_1829767_+
57771at7147	Single	hap_ptg000599l_1	194334	195012	-	399	177	0.4273	0.9813953488372092	0	57771at7147_8	194335_195012_-
8070at7147	Single	hap_ptg000344l_1	2275230	2297797	+	5150	1546	0.4787	0.9956289460903351	0	8070at7147_1	2275231_2275326_+|2275401_2275636_+|2275705_2276115_+|2276174_2276364_+|2276432_2276883_+|2280308_2281522_+|2292781_2293906_+|2295023_2296032_+|2296094_2297332_+|2297684_2297797_+
69243at7147	Single	hap_ptg000228l_1	9837351	9859539	+	614	146	0.6584	1.0	0	69243at7147_5	9837352_9837426_+|9854812_9854886_+|9859034_9859287_+|9859353_9859539_+
36951at7147	Single	hap_ptg000192l_1	375223	385622	+	1994	407	0.603	0.9833080424886191	0	36951at7147_0	375224_375356_+|382754_383145_+|383202_383309_+|384028_384582_+|384795_385622_+
67223at7147	Single	hap_ptg000428l_1	998138	998640	+	566	106	0.8049	0.9044117647058824	0	67223at7147_6	998139_998255_+|998319_998478_+|998549_998640_+
74791at7147	Single	hap_ptg000490l_1	546698	547088	-	249	76	0.4015	0.9626865671641791	0	74791at7147_4	546699_547088_-
12665at7147	Single	hap_ptg000058l_1	481714	484292	+	2911	543	0.7134	0.9661016949152542	0	12665at7147_2	481715_482581_+|482761_483381_+|483459_484292_+
13877at7147	Single	hap_ptg000303l_1	374285	377999	-	2878	624	0.7208	1.0	0	13877at7147_0	377139_377999_-|374982_375843_-|374286_374740_-
4496at7147	Single	hap_ptg000198l_1	7612654	7615930	+	4378	891	0.7582	0.9753649635036497	0	4496at7147_4	7612655_7615930_+
17819at7147	Single	hap_ptg000198l_1	5925804	5927661	+	2556	514	0.7628	0.9042253521126761	0	17819at7147_5	5925805_5927661_+
40947at7147	Single	hap_ptg000103l_1	1125643	1126894	+	1423	273	0.7909	1.0	0	40947at7147_5	1125644_1125756_+|1125816_1126115_+|1126257_1126515_+|1126577_1126894_+
24943at7147	Single	hap_ptg000108l_1	1815677	1900177	+	1913	321	0.8119	1.0	0	24943at7147_0	1815678_1815778_+|1832204_1832435_+|1852996_1853187_+|1875176_1875463_+|1875530_1875683_+|1899733_1899988_+|1900054_1900177_+
35051at7147	Single	hap_ptg000067l_1	34823	39976	+	1530	374	0.6059	0.9094412331406551	0	35051at7147_3	34824_34941_+|35005_35318_+|35377_35562_+|35631_35970_+|36038_36336_+|39824_39976_+
55610at7147	Single	hap_ptg000012l_1	474839	490176	-	1323	170	0.9478	0.9530685920577617	0	55610at7147_2	490060_490176_-|485831_486217_-|485646_485768_-|474840_475016_-
58312at7147	Single	hap_ptg000213l_1	2867784	2872940	+	788	155	0.8218	0.2555066079295154	0	58312at7147_2	2867785_2868012_+|2868110_2868227_+|2872765_2872940_+
35629at7147	Single	hap_ptg000297l_1	12102	13434	-	1444	379	0.6517	1.0	0	35629at7147_1	13342_13434_-|12103_13272_-
53211at7147	Single	hap_ptg000281l_1	210718	211275	-	416	132	0.4762	0.3187855787476281	0	53211at7147_1	211118_211275_-|210719_211058_-
23744at7147	Single	hap_ptg000449l_1	560884	565773	+	1551	372	0.619	1.0	0	23744at7147_8	560885_560962_+|561072_561320_+|564448_565297_+|565505_565773_+
8652at7147	Single	hap_ptg000162l_1	2572411	2579838	+	3564	633	0.6596	1.0	0	8652at7147_1	2572412_2572624_+|2572701_2572817_+|2577056_2579288_+|2579351_2579838_+
21846at7147	Single	hap_ptg000304l_1	2570521	2577424	+	1419	445	0.4778	1.0	0	21846at7147_3	2570522_2571338_+|2576444_2576931_+|2576996_2577424_+
54063at7147	Single	hap_ptg000554l_1	1720409	1721324	-	966	239	0.6632	0.9584775086505191	0	54063at7147_2	1721286_1721324_-|1720410_1721225_-
47683at7147	Single	hap_ptg000284l_1	1898484	1900672	+	1091	232	0.7529	0.9885057471264368	0	47683at7147_2	1898485_1898899_+|1900311_1900672_+
24060at7147	Single	hap_ptg000240l_1	1172720	1227589	+	3332	631	0.7126	0.9901315789473685	0	24060at7147_1	1172721_1172815_+|1194003_1194189_+|1194656_1194766_+|1209269_1209607_+|1209672_1210142_+|1210209_1210504_+|1216360_1217032_+|1217096_1217432_+|1227417_1227589_+
32741at7147	Single	hap_ptg000135l_1	1155089	1171902	+	1197	388	0.448	1.0	0	32741at7147_0	1155090_1155781_+|1156176_1156732_+|1171475_1171902_+
46967at7147	Single	hap_ptg000266l_1	176868	178706	-	996	196	0.5845	0.9721448467966574	0	46967at7147_6	178646_178706_-|178302_178580_-|178058_178243_-|177822_178001_-|176869_177152_-
12831at7147	Single	hap_ptg000427l_1	1352854	1363941	-	2112	605	0.5381	0.9872286079182631	0	12831at7147_0	1363865_1363941_-|1362324_1363787_-|1353731_1354192_-|1353388_1353599_-|1352855_1352982_-
59243at7147	Single	hap_ptg000352l_1	1680335	1688821	-	789	130	0.9803	0.9681528662420382	0	59243at7147_3	1688734_1688821_-|1688479_1688666_-|1680336_1680515_-
19641at7147	Single	hap_ptg000376l_1	1236743	1254317	-	1624	415	0.5797	0.9653846153846154	0	19641at7147_3	1254226_1254317_-|1254071_1254161_-|1244786_1245040_-|1244578_1244723_-|1238312_1238614_-|1237951_1238193_-|1237061_1237212_-|1236744_1236994_-
1616at7147	Single	hap_ptg000273l_1	865966	879989	+	8268	1749	0.6678	0.9929742388758782	0	1616at7147_2	865967_867549_+|870970_871255_+|871436_875710_+|877804_877989_+|878068_878215_+|878279_878431_+|878510_878705_+|879209_879376_+|879450_879591_+|879777_879989_+
45582at7147	Single	hap_ptg000275l_1	2299445	2312496	-	1265	347	0.4756	0.9703315881326352	0	45582at7147_1	2311204_2312496_-|2299642_2299965_-|2299446_2299580_-
22997at7147	Single	hap_ptg000372l_1	1764614	1773891	-	2051	451	0.7877	0.20055821371610846	0	22997at7147_9	1772538_1773891_-|1764615_1764772_-
73065at7147	Single	hap_ptg000099l_1	4227404	4228206	-	541	120	0.5043	1.0	0	73065at7147_9	4227830_4228206_-|4227405_4227723_-
67985at7147	Single	hap_ptg000013l_1	4072287	4080927	-	636	153	0.6509	1.0	0	67985at7147_0	4080814_4080927_-|4080492_4080752_-|4072430_4072480_-|4072288_4072368_-
51469at7147	Single	hap_ptg000018l_1	2945494	3010907	-	745	149	0.8805	0.9393939393939394	0	51469at7147_2	3010804_3010907_-|2974718_2974893_-|2945495_2945691_-
61562at7147	Single	hap_ptg000384l_1	34258	40552	-	914	204	0.8	0.9336099585062241	0	61562at7147_0	40444_40552_-|40050_40272_-|34259_34601_-
13368at7147	Single	hap_ptg000192l_1	1402590	1410459	+	2263	457	0.7794	0.8370702541106129	0	13368at7147_9	1402591_1402880_+|1402941_1403214_+|1404005_1404706_+|1404769_1405002_+|1410319_1410459_+
14756at7147	Single	hap_ptg000304l_1	2037396	2046638	-	3123	695	0.6788	1.0	0	14756at7147_2	2046582_2046638_-|2040030_2040515_-|2037699_2039690_-|2037397_2037561_-
16851at7147	Single	hap_ptg000107l_1	2408517	2410546	-	1502	436	0.5159	0.7070135746606335	0	16851at7147_5	2409816_2410546_-|2409589_2409749_-|2408518_2409446_-
37488at7147	Single	hap_ptg000098l_1	1160679	1171409	+	1913	431	0.7382	1.0	0	37488at7147_0	1160680_1160778_+|1161479_1162148_+|1166801_1167036_+|1167101_1167536_+|1171336_1171409_+
38865at7147	Single	hap_ptg000404l_1	125807	127367	-	1396	322	0.6526	0.92	0	38865at7147_5	126880_127367_-|126372_126732_-|125808_126221_-
66038at7147	Single	hap_ptg000461l_1	911185	915566	+	542	132	0.7047	0.8465909090909091	0	66038at7147_2	911186_911254_+|915198_915566_+
64137at7147	Single	hap_ptg000087l_1	2118807	2119470	-	490	126	0.568	0.9111111111111111	0	64137at7147_8	2119391_2119470_-|2119179_2119308_-|2118808_2119101_-
40100at7147	Single	hap_ptg000359l_1	326484	340226	+	808	351	0.3236	0.9805389221556886	0	40100at7147_5	326485_326643_+|326709_326846_+|327644_328118_+|338871_339312_+|339524_340226_+
15594at7147	Duplicated	hap_ptg000435l_1	227540	229049	+	887	365	0.3762	0.7684210526315789	0	15594at7147_6	227541_229049_+
15594at7147	Duplicated	hap_ptg000435l_1	245828	247337	+	887	365	0.3762	0.7684210526315789	0	15594at7147_6	245829_247337_+
66428at7147	Single	hap_ptg000295l_1	238907	253110	+	480	125	0.6591	0.9776119402985075	0	66428at7147_2	238908_238989_+|252797_253110_+
32478at7147	Single	hap_ptg000471l_1	1168468	1169692	+	1646	350	0.7445	0.9951573849878934	0	32478at7147_7	1168469_1169692_+
17902at7147	Single	hap_ptg000127l_1	8050370	8064061	-	988	292	0.3576	1.0	0	17902at7147_9	8063737_8064061_-|8063524_8063604_-|8050836_8052228_-|8050612_8050751_-|8050371_8050543_-
67894at7147	Single	hap_ptg000213l_1	1019915	1058126	-	579	207	0.3706	1.0	0	67894at7147_5	1058029_1058126_-|1020082_1020878_-|1019916_1020019_-
30313at7147	Single	hap_ptg000269l_1	5036924	5039263	-	1842	415	0.6575	0.9665551839464883	0	30313at7147_6	5038339_5039263_-|5036925_5037670_-
23956at7147	Single	hap_ptg000019l_1	3604926	3606435	+	1860	397	0.7293	0.9565217391304348	0	23956at7147_6	3604927_3606243_+|3606301_3606435_+
69966at7147	Single	hap_ptg000041l_1	1894253	1894734	+	461	122	0.6131	0.85625	0	69966at7147_3	1894254_1894384_+|1894455_1894734_+
26387at7147	Single	hap_ptg000157l_1	1983427	1985561	-	2302	430	0.8629	1.0	0	26387at7147_1	1985519_1985561_-|1985230_1985453_-|1984729_1985132_-|1984490_1984660_-|1984100_1984413_-|1983908_1984019_-|1983626_1983791_-|1983428_1983553_-
65284at7147	Single	hap_ptg000397l_1	963675	964306	-	678	135	0.7628	1.0	0	65284at7147_2	964232_964306_-|963809_964131_-|963676_963745_-
19567at7147	Single	hap_ptg000527l_1	1496369	1505243	+	1656	413	0.5219	0.9560439560439561	0	19567at7147_9	1496370_1496393_+|1496466_1496576_+|1496644_1496789_+|1496856_1497604_+|1497669_1498059_+|1504874_1505034_+|1505102_1505243_+
60064at7147	Single	hap_ptg000367l_1	686909	688618	+	2662	245	0.9673	1.0	0	60064at7147_0	686910_688436_+|688497_688618_+
10174at7147	Fragmented	hap_ptg000228l_1	1239968	1240760	+	833	90	0.7491	0.15306122448979592	0	10174at7147_2	1239969_1240760_+
50307at7147	Single	hap_ptg000103l_1	2055028	2055811	-	1050	218	0.7472	0.950530035335689	0	50307at7147_8	2055029_2055811_-
65949at7147	Single	hap_ptg000328l_1	594767	595505	+	318	193	0.3127	1.0	0	65949at7147_2	594768_595505_+
15458at7147	Single	hap_ptg000087l_1	375124	390436	-	2586	797	0.4948	0.9833005893909627	0	15458at7147_6	390328_390436_-|390049_390266_-|378730_379162_-|377718_377876_-|377174_377661_-|376751_376905_-|376523_376688_-|375125_376461_-
70164at7147	Single	hap_ptg000073l_1	2205045	2205956	-	471	143	0.5217	1.0	0	70164at7147_7	2205591_2205956_-|2205046_2205231_-
2361at7147	Single	hap_ptg000577l_1	540385	558981	-	7769	1084	0.9764	1.0	0	2361at7147_2	558966_558981_-|558697_558900_-|557229_558625_-|556262_557147_-|555668_556197_-|540702_541995_-|540386_540642_-
10879at7147	Single	hap_ptg000162l_1	1129878	1233631	-	3118	425	0.6571	0.9362657091561939	0	10879at7147_1	1233497_1233631_-|1182904_1183099_-|1152489_1152633_-|1144943_1145056_-|1144362_1144849_-|1144118_1144290_-|1129879_1131480_-
6780at7147	Single	hap_ptg000298l_1	2587887	2617140	-	3270	779	0.6756	1.0	0	6780at7147_0	2617072_2617140_-|2591885_2592009_-|2590666_2591811_-|2589498_2590406_-|2589336_2589432_-|2588684_2588865_-|2588262_2588388_-|2587888_2587986_-
32314at7147	Single	hap_ptg000236l_1	919036	940728	-	1487	333	0.634	0.9614512471655329	0	32314at7147_0	940354_940728_-|940123_940280_-|933352_933493_-|931531_931858_-|919169_919379_-|919037_919103_-
28791at7147	Single	hap_ptg000096l_1	1609872	1705429	+	1683	464	0.4676	0.890057361376673	0	28791at7147_4	1609873_1611511_+|1638587_1638721_+|1704759_1705429_+
32485at7147	Single	hap_ptg000012l_1	759281	794022	+	1383	504	0.4308	0.9649122807017544	0	32485at7147_2	759282_759734_+|777971_778326_+|786330_786524_+|786589_786733_+|786796_786954_+|787014_787202_+|792851_793018_+|793512_793627_+|793691_793859_+|793927_794022_+
70408at7147	Single	hap_ptg000301l_1	824386	825079	-	585	173	0.5216	1.0	0	70408at7147_0	824387_825079_-
23580at7147	Single	hap_ptg000092l_1	7810964	7812710	-	2200	464	0.75	0.9897084048027445	0	23580at7147_2	7810965_7812710_-
1388at7147	Single	hap_ptg000406l_1	772188	813979	-	4730	1253	0.4981	0.9921568627450981	0	1388at7147_5	813913_813979_-|813454_813845_-|810350_811177_-|807869_810148_-|807616_807810_-|807459_807551_-|807013_807306_-|806382_806557_-|806142_806317_-|805790_806065_-|805486_805721_-|805270_805421_-|804917_805203_-|804657_804822_-|772397_772574_-|772189_772326_-
50978at7147	Single	hap_ptg000387l_1	735792	741920	+	3079	467	0.9916	0.9916666666666667	0	50978at7147_0	735793_736289_+|740127_740750_+|741257_741920_+
63380at7147	Single	hap_ptg000157l_1	942297	943031	-	666	123	0.6598	1.0	0	63380at7147_8	942910_943031_-|942419_942846_-|942298_942326_-
52298at7147	Single	hap_ptg000107l_1	2929148	2943983	+	842	292	0.4715	0.9859154929577465	0	52298at7147_7	2929149_2929447_+|2943185_2943983_+
71161at7147	Single	hap_ptg000220l_1	1298583	1299498	-	638	126	0.7862	0.9731543624161074	0	71161at7147_3	1299441_1299498_-|1298942_1299189_-|1298584_1298709_-
39959at7147	Single	hap_ptg000482l_1	626448	664223	+	1472	259	0.9175	0.8243626062322946	0	39959at7147_2	626449_626491_+|643577_643658_+|643775_643843_+|643916_644140_+|661390_661714_+|664095_664223_+
51335at7147	Single	hap_ptg000252l_1	723776	733847	-	1379	278	0.7326	0.9554317548746518	0	51335at7147_5	733796_733847_-|733204_733337_-|732595_733134_-|724006_724141_-|723777_723940_-
53583at7147	Single	hap_ptg000042l_1	5908557	5915223	+	621	204	0.4764	0.9768339768339769	0	53583at7147_2	5908558_5908932_+|5914837_5915223_+
13442at7147	Single	hap_ptg000017l_1	5908823	5911001	-	1079	510	0.3901	0.8495887191539365	0	13442at7147_5	5908824_5911001_-
37090at7147	Single	hap_ptg000419l_1	2601524	2602795	-	1033	312	0.5298	0.8098159509202454	0	37090at7147_4	2601525_2602795_-
50147at7147	Single	hap_ptg000495l_1	455553	456198	-	544	177	0.5139	0.9051724137931034	0	50147at7147_2	455554_456198_-
