# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
48966at7147	Duplicated	ptg000314l	6336908	6390223	+	1138	212	https://www.orthodb.org/v10?query=48966at7147	14-3-3 protein
3442at7147	Complete	ptg000252l	12693800	12709090	+	4626	995	https://www.orthodb.org/v10?query=3442at7147	Aminoacyl-tRNA synthetase, class Ia
23343at7147	Duplicated	ptg000530l	328041	337068	-	1965	359	https://www.orthodb.org/v10?query=23343at7147	Aromatic amino acid hydroxylase
23343at7147	Duplicated	ptg000639l	1586438	1595359	+	1961	359	https://www.orthodb.org/v10?query=23343at7147	Aromatic amino acid hydroxylase
6178at7147	Complete	ptg000414l	1911614	1979564	+	4390	825	https://www.orthodb.org/v10?query=6178at7147	liprin-alpha-1 isoform X1
56931at7147	Complete	ptg000148l	1418452	1448166	+	946	231	https://www.orthodb.org/v10?query=56931at7147	Leucine-rich repeat
66133at7147	Duplicated	ptg000804l	164558	165219	+	693	142	https://www.orthodb.org/v10?query=66133at7147	MIP18 family protein CG30152
66133at7147	Duplicated	ptg000035l	4355546	4356200	-	692	142	https://www.orthodb.org/v10?query=66133at7147	MIP18 family protein CG30152
41591at7147	Duplicated	ptg000288l	477808	512316	+	1330	289	https://www.orthodb.org/v10?query=41591at7147	GAT domain
41591at7147	Duplicated	ptg000015l	4823034	4854824	-	1296	289	https://www.orthodb.org/v10?query=41591at7147	GAT domain
45612at7147	Duplicated	ptg000432l	5361113	5406773	+	1443	322	https://www.orthodb.org/v10?query=45612at7147	paired box pox-neuro protein
45612at7147	Duplicated	ptg000094l	1894055	1930781	-	1433	324	https://www.orthodb.org/v10?query=45612at7147	paired box pox-neuro protein
62833at7147	Duplicated	ptg000176l	3685532	3686666	+	829	221	https://www.orthodb.org/v10?query=62833at7147	uncharacterized protein C9orf78
62833at7147	Duplicated	ptg000169l	33466331	33467454	+	855	221	https://www.orthodb.org/v10?query=62833at7147	uncharacterized protein C9orf78
45179at7147	Duplicated	ptg000570l	664287	693164	-	1109	278	https://www.orthodb.org/v10?query=45179at7147	Coiled-coil domain-containing protein 50
45179at7147	Duplicated	ptg000023l	1155126	1170146	-	1098	269	https://www.orthodb.org/v10?query=45179at7147	Coiled-coil domain-containing protein 50
32573at7147	Complete	ptg000253l	2498047	2522727	-	1562	460	https://www.orthodb.org/v10?query=32573at7147	Menin
44097at7147	Duplicated	ptg000259l	665995	667243	+	1103	337	https://www.orthodb.org/v10?query=44097at7147	interferon-related developmental regulator 2
44097at7147	Duplicated	ptg000207l	260934	262182	-	1103	337	https://www.orthodb.org/v10?query=44097at7147	interferon-related developmental regulator 2
42524at7147	Duplicated	ptg000121l	27101047	27110712	-	1507	300	https://www.orthodb.org/v10?query=42524at7147	Rab-GTPase-TBC domain
42524at7147	Duplicated	ptg000533l	1208376	1210635	-	1506	300	https://www.orthodb.org/v10?query=42524at7147	Rab-GTPase-TBC domain
47762at7147	Duplicated	ptg000310l	4799839	4801124	+	1201	273	https://www.orthodb.org/v10?query=47762at7147	replication factor C subunit 5
47762at7147	Duplicated	ptg000011l	8746932	8748106	+	1201	273	https://www.orthodb.org/v10?query=47762at7147	replication factor C subunit 5
53356at7147	Complete	ptg000030l	2643298	2644072	-	837	182	https://www.orthodb.org/v10?query=53356at7147	Proteasome subunit beta type
29352at7147	Duplicated	ptg000475l	101688	133474	-	1534	303	https://www.orthodb.org/v10?query=29352at7147	uncharacterized protein LOC110190229
29352at7147	Duplicated	ptg000210l	626322	656666	+	1533	303	https://www.orthodb.org/v10?query=29352at7147	uncharacterized protein LOC110190229
4233at7147	Duplicated	ptg000237l	501038	536683	+	4010	1046	https://www.orthodb.org/v10?query=4233at7147	Immunoglobulin-like domain
4233at7147	Duplicated	ptg000089l	2826704	2855685	-	4010	1046	https://www.orthodb.org/v10?query=4233at7147	Immunoglobulin-like domain
4233at7147	Duplicated	ptg000089l	2826704	2855685	-	4010	1046	https://www.orthodb.org/v10?query=4233at7147	Immunoglobulin-like domain
18000at7147	Duplicated	ptg000130l	3275093	3277448	+	1689	495	https://www.orthodb.org/v10?query=18000at7147	nucleolar complex protein 2 homolog
18000at7147	Duplicated	ptg000331l	1344824	1347254	+	1688	507	https://www.orthodb.org/v10?query=18000at7147	nucleolar complex protein 2 homolog
74524at7147	Duplicated	ptg000122l	3092611	3095115	+	512	175	https://www.orthodb.org/v10?query=74524at7147	growth arrest and DNA damage-inducible proteins-interacting protein 1
74524at7147	Duplicated	ptg000338l	1924356	1925882	+	510	175	https://www.orthodb.org/v10?query=74524at7147	growth arrest and DNA damage-inducible proteins-interacting protein 1
30068at7147	Duplicated	ptg000017l	13479760	13495114	-	1258	334	https://www.orthodb.org/v10?query=30068at7147	glucose-fructose oxidoreductase domain-containing protein 1
30068at7147	Duplicated	ptg000099l	2521325	2532659	+	1256	334	https://www.orthodb.org/v10?query=30068at7147	glucose-fructose oxidoreductase domain-containing protein 1
762at7147	Duplicated	ptg000372l	1015347	1069779	-	8830	2015	https://www.orthodb.org/v10?query=762at7147	dnaJ homolog subfamily C member 13 isoform X1
762at7147	Duplicated	ptg000121l	29108200	29158377	-	8777	2015	https://www.orthodb.org/v10?query=762at7147	dnaJ homolog subfamily C member 13 isoform X1
22386at7147	Duplicated	ptg000447l	1130406	1131804	-	691	219	https://www.orthodb.org/v10?query=22386at7147	Orange domain
22386at7147	Duplicated	ptg000732l	998590	999988	-	691	219	https://www.orthodb.org/v10?query=22386at7147	Orange domain
64495at7147	Duplicated	ptg000069l	1807951	1825676	-	1047	269	https://www.orthodb.org/v10?query=64495at7147	dnaJ homolog subfamily C member 25 homolog
64495at7147	Duplicated	ptg000469l	759149	779213	+	1046	269	https://www.orthodb.org/v10?query=64495at7147	dnaJ homolog subfamily C member 25 homolog
17576at7147	Duplicated	ptg000157l	4586297	4587839	+	1844	437	https://www.orthodb.org/v10?query=17576at7147	organic cation transporter protein
17576at7147	Duplicated	ptg000022l	1238845	1240387	+	1844	437	https://www.orthodb.org/v10?query=17576at7147	organic cation transporter protein
29239at7147	Duplicated	ptg000161l	1637896	1639582	-	2190	437	https://www.orthodb.org/v10?query=29239at7147	Vang-like protein
29239at7147	Duplicated	ptg000460l	237946	239632	+	2185	437	https://www.orthodb.org/v10?query=29239at7147	Vang-like protein
66091at7147	Complete	ptg000246l	326075	343384	+	1369	439	https://www.orthodb.org/v10?query=66091at7147	WD40/YVTN repeat-like-containing domain superfamily
44177at7147	Duplicated	ptg000165l	8637760	8700005	-	1197	208	https://www.orthodb.org/v10?query=44177at7147	Phosphatidylinositol transfer protein alpha isoform
44177at7147	Duplicated	ptg000094l	11506287	11587856	+	1177	208	https://www.orthodb.org/v10?query=44177at7147	Phosphatidylinositol transfer protein alpha isoform
61379at7147	Duplicated	ptg000117l	7049931	7050970	+	1067	238	https://www.orthodb.org/v10?query=61379at7147	DNA methyltransferase 2
61379at7147	Duplicated	ptg000320l	1435194	1436236	-	1066	238	https://www.orthodb.org/v10?query=61379at7147	DNA methyltransferase 2
38000at7147	Duplicated	ptg000004l	6651205	6671749	-	878	268	https://www.orthodb.org/v10?query=38000at7147	Zona pellucida domain
38000at7147	Duplicated	ptg000203l	561835	570365	+	878	268	https://www.orthodb.org/v10?query=38000at7147	Zona pellucida domain
1519at7147	Duplicated	ptg000310l	1886124	1935802	-	10744	1374	https://www.orthodb.org/v10?query=1519at7147	ectopic P granules protein 5 homolog
1519at7147	Duplicated	ptg000011l	5778182	5814510	-	10697	1376	https://www.orthodb.org/v10?query=1519at7147	ectopic P granules protein 5 homolog
27263at7147	Duplicated	ptg000169l	15896059	15947701	-	2631	437	https://www.orthodb.org/v10?query=27263at7147	gamma-1-syntrophin
27263at7147	Duplicated	ptg000038l	14041776	14098007	+	2627	437	https://www.orthodb.org/v10?query=27263at7147	gamma-1-syntrophin
17231at7147	Duplicated	ptg000338l	2634310	2661963	+	2172	476	https://www.orthodb.org/v10?query=17231at7147	glycosylphosphatidylinositol anchor attachment 1 protein
17231at7147	Duplicated	ptg000122l	3808553	3820287	+	2172	476	https://www.orthodb.org/v10?query=17231at7147	glycosylphosphatidylinositol anchor attachment 1 protein
2164at7147	Duplicated	ptg000310l	2714411	2731947	+	5523	783	https://www.orthodb.org/v10?query=2164at7147	Adenylyl cyclase class-3/4/guanylyl cyclase
2164at7147	Duplicated	ptg000011l	6604776	6617203	+	5455	783	https://www.orthodb.org/v10?query=2164at7147	Adenylyl cyclase class-3/4/guanylyl cyclase
39384at7147	Duplicated	ptg000703l	547883	579044	+	833	165	https://www.orthodb.org/v10?query=39384at7147	hairy/enhancer-of-split related with YRPW motif protein
39384at7147	Duplicated	ptg000417l	738633	761551	+	823	165	https://www.orthodb.org/v10?query=39384at7147	hairy/enhancer-of-split related with YRPW motif protein
42337at7147	Duplicated	ptg000579l	867900	1040376	-	2343	288	https://www.orthodb.org/v10?query=42337at7147	phospholipase A1 member A
42337at7147	Duplicated	ptg000301l	4349743	4551851	-	2370	288	https://www.orthodb.org/v10?query=42337at7147	phospholipase A1 member A
24824at7147	Duplicated	ptg000004l	6565188	6579027	+	1783	421	https://www.orthodb.org/v10?query=24824at7147	acetyl-coenzyme A transporter 1
24824at7147	Duplicated	ptg000203l	625542	634769	-	1766	421	https://www.orthodb.org/v10?query=24824at7147	acetyl-coenzyme A transporter 1
25963at7147	Duplicated	ptg000479l	218602	298632	-	1720	401	https://www.orthodb.org/v10?query=25963at7147	Protein LMBR1L
25963at7147	Duplicated	ptg000029l	838555	914845	-	1683	401	https://www.orthodb.org/v10?query=25963at7147	Protein LMBR1L
8037at7147	Duplicated	ptg000292l	3819189	3829111	+	2109	830	https://www.orthodb.org/v10?query=8037at7147	dynein heavy chain 1, axonemal
8037at7147	Duplicated	ptg000196l	13371862	13395508	-	2125	824	https://www.orthodb.org/v10?query=8037at7147	dynein heavy chain 1, axonemal
18017at7147	Complete	ptg000573l	867297	889129	+	1878	700	https://www.orthodb.org/v10?query=18017at7147	WD40/YVTN repeat-like-containing domain superfamily
1898at7147	Duplicated	ptg000237l	1068296	1130393	-	4770	1279	https://www.orthodb.org/v10?query=1898at7147	E3 ubiquitin-protein ligase UBR1
1898at7147	Duplicated	ptg000089l	2258829	2307401	+	4768	1279	https://www.orthodb.org/v10?query=1898at7147	E3 ubiquitin-protein ligase UBR1
41330at7147	Duplicated	ptg000274l	799489	800887	+	1310	364	https://www.orthodb.org/v10?query=41330at7147	serine/threonine-protein kinase ULK3
41330at7147	Duplicated	ptg000240l	1606189	1607587	-	1302	364	https://www.orthodb.org/v10?query=41330at7147	serine/threonine-protein kinase ULK3
1539at7147	Duplicated	ptg000196l	11803636	11863575	+	5612	1233	https://www.orthodb.org/v10?query=1539at7147	WD40-repeat-containing domain
1539at7147	Duplicated	ptg000292l	5235266	5313930	-	5611	1233	https://www.orthodb.org/v10?query=1539at7147	WD40-repeat-containing domain
16806at7147	Duplicated	ptg000027l	6127048	6169175	+	1704	794	https://www.orthodb.org/v10?query=16806at7147	MMS19 nucleotide excision repair protein homolog
16806at7147	Duplicated	ptg000256l	10416721	10454535	+	1703	794	https://www.orthodb.org/v10?query=16806at7147	MMS19 nucleotide excision repair protein homolog
72383at7147	Duplicated	ptg000041l	2593809	2594259	+	620	114	https://www.orthodb.org/v10?query=72383at7147	probable 39S ribosomal protein L49, mitochondrial
72383at7147	Duplicated	ptg000202l	1088839	1089289	-	616	114	https://www.orthodb.org/v10?query=72383at7147	probable 39S ribosomal protein L49, mitochondrial
55717at7147	Duplicated	ptg000179l	2889700	2890603	-	779	263	https://www.orthodb.org/v10?query=55717at7147	Ribonuclease III domain
55717at7147	Duplicated	ptg000430l	1340465	1341368	+	771	264	https://www.orthodb.org/v10?query=55717at7147	Ribonuclease III domain
49833at7147	Duplicated	ptg000042l	1048477	1049319	+	1190	229	https://www.orthodb.org/v10?query=49833at7147	Proliferating cell nuclear antigen
49833at7147	Duplicated	ptg000422l	3904283	3905125	-	1190	229	https://www.orthodb.org/v10?query=49833at7147	Proliferating cell nuclear antigen
10350at7147	Duplicated	ptg000002l	5088173	5143100	-	2345	646	https://www.orthodb.org/v10?query=10350at7147	Ras guanine nucleotide exchange factor domain superfamily
10350at7147	Duplicated	ptg000001l	610465	676225	+	2377	646	https://www.orthodb.org/v10?query=10350at7147	Ras guanine nucleotide exchange factor domain superfamily
60700at7147	Duplicated	ptg000070l	1539136	1558958	+	962	213	https://www.orthodb.org/v10?query=60700at7147	Short-chain dehydrogenase
60700at7147	Duplicated	ptg000311l	5527013	5542813	+	961	213	https://www.orthodb.org/v10?query=60700at7147	Short-chain dehydrogenase
60700at7147	Duplicated	ptg000311l	5527013	5560448	+	956	213	https://www.orthodb.org/v10?query=60700at7147	Short-chain dehydrogenase
38799at7147	Duplicated	ptg000093l	3949252	3989169	-	1063	281	https://www.orthodb.org/v10?query=38799at7147	uncharacterized protein CG10915
38799at7147	Duplicated	ptg000448l	4018773	4045337	-	1030	281	https://www.orthodb.org/v10?query=38799at7147	uncharacterized protein CG10915
67217at7147	Duplicated	ptg000405l	904814	905409	+	803	136	https://www.orthodb.org/v10?query=67217at7147	Trafficking protein particle complex subunit 6B
67217at7147	Duplicated	ptg000163l	1226839	1227429	-	799	136	https://www.orthodb.org/v10?query=67217at7147	Trafficking protein particle complex subunit 6B
22326at7147	Complete	ptg000175l	1163309	1176783	-	2002	454	https://www.orthodb.org/v10?query=22326at7147	coiled-coil domain-containing protein 93
46700at7147	Duplicated	ptg000183l	4004866	4018525	+	655	256	https://www.orthodb.org/v10?query=46700at7147	transcriptional adapter 1-like
46700at7147	Duplicated	ptg000236l	1229685	1244770	-	651	256	https://www.orthodb.org/v10?query=46700at7147	transcriptional adapter 1-like
62527at7147	Duplicated	ptg000138l	1717291	1718064	+	660	162	https://www.orthodb.org/v10?query=62527at7147	glutaredoxin 3
62527at7147	Duplicated	ptg000271l	1546630	1547401	+	658	162	https://www.orthodb.org/v10?query=62527at7147	glutaredoxin 3
31118at7147	Duplicated	ptg000163l	1043220	1067172	-	1036	267	https://www.orthodb.org/v10?query=31118at7147	hydroxylysine kinase
31118at7147	Duplicated	ptg000405l	1080383	1106943	+	1036	267	https://www.orthodb.org/v10?query=31118at7147	hydroxylysine kinase
20155at7147	Duplicated	ptg000157l	9129439	9134593	-	1011	273	https://www.orthodb.org/v10?query=20155at7147	Zinc finger C2H2 superfamily
20155at7147	Duplicated	ptg000444l	392837	398764	+	1015	271	https://www.orthodb.org/v10?query=20155at7147	Zinc finger C2H2 superfamily
45811at7147	Duplicated	ptg000039l	1678393	1685772	+	587	214	https://www.orthodb.org/v10?query=45811at7147	Single-strand selective monofunctional uracil DNA glycosylase
45811at7147	Duplicated	ptg000369l	3298010	3299314	+	581	215	https://www.orthodb.org/v10?query=45811at7147	Single-strand selective monofunctional uracil DNA glycosylase
24325at7147	Duplicated	ptg000084l	5845100	5857523	-	1726	406	https://www.orthodb.org/v10?query=24325at7147	UTP--glucose-1-phosphate uridylyltransferase
24325at7147	Duplicated	ptg000252l	7579721	7594075	+	1726	406	https://www.orthodb.org/v10?query=24325at7147	UTP--glucose-1-phosphate uridylyltransferase
12214at7147	Duplicated	ptg000341l	725568	750743	-	1105	249	https://www.orthodb.org/v10?query=12214at7147	Segmentation protein cap'n'collar
12214at7147	Duplicated	ptg000158l	778856	781479	-	1079	249	https://www.orthodb.org/v10?query=12214at7147	Segmentation protein cap'n'collar
967at7147	Duplicated	ptg000084l	6066309	6120345	+	9148	1774	https://www.orthodb.org/v10?query=967at7147	HEAT repeat-containing protein 5B isoform X1
967at7147	Duplicated	ptg000252l	7373437	7419281	-	9143	1774	https://www.orthodb.org/v10?query=967at7147	HEAT repeat-containing protein 5B isoform X1
7426at7147	Complete	ptg000047l	8451030	8461747	-	3198	802	https://www.orthodb.org/v10?query=7426at7147	Methionyl-tRNA synthetase
52235at7147	Complete	ptg000050l	9443138	9443946	+	972	189	https://www.orthodb.org/v10?query=52235at7147	YEATS domain-containing protein 4
28130at7147	Complete	ptg000047l	11975561	11977498	+	1882	428	https://www.orthodb.org/v10?query=28130at7147	Rab-GTPase-TBC domain
3067at7147	Duplicated	ptg000078l	2474169	2520014	+	3570	927	https://www.orthodb.org/v10?query=3067at7147	voltage-dependent calcium channel subunit alpha-2/delta-3
3067at7147	Duplicated	ptg000319l	4946286	4968943	+	3490	913	https://www.orthodb.org/v10?query=3067at7147	voltage-dependent calcium channel subunit alpha-2/delta-3
56472at7147	Duplicated	ptg000501l	997911	1005240	-	998	251	https://www.orthodb.org/v10?query=56472at7147	immunoglobulin-binding protein 1
56472at7147	Duplicated	ptg000119l	3621734	3636914	-	991	251	https://www.orthodb.org/v10?query=56472at7147	immunoglobulin-binding protein 1
33162at7147	Duplicated	ptg000097l	29634978	29656100	-	1512	313	https://www.orthodb.org/v10?query=33162at7147	endoplasmic reticulum-Golgi intermediate compartment protein 3
33162at7147	Duplicated	ptg000106l	18848141	18872901	+	1500	313	https://www.orthodb.org/v10?query=33162at7147	endoplasmic reticulum-Golgi intermediate compartment protein 3
46985at7147	Duplicated	ptg000032l	5272914	5293082	-	1164	216	https://www.orthodb.org/v10?query=46985at7147	zinc finger protein 330 homolog
46985at7147	Duplicated	ptg000139l	4563591	4571136	-	1164	216	https://www.orthodb.org/v10?query=46985at7147	zinc finger protein 330 homolog
36721at7147	Duplicated	ptg000173l	3465699	3516039	-	2011	304	https://www.orthodb.org/v10?query=36721at7147	N-acetyl-D-glucosamine kinase
36721at7147	Duplicated	ptg000366l	1606983	1646001	+	1994	304	https://www.orthodb.org/v10?query=36721at7147	N-acetyl-D-glucosamine kinase
75294at7147	Duplicated	ptg000063l	1255300	1255737	-	489	94	https://www.orthodb.org/v10?query=75294at7147	probable small nuclear ribonucleoprotein Sm D1
75294at7147	Duplicated	ptg000010l	1332831	1333270	-	496	94	https://www.orthodb.org/v10?query=75294at7147	probable small nuclear ribonucleoprotein Sm D1
44741at7147	Duplicated	ptg000349l	10605844	10608104	-	461	176	https://www.orthodb.org/v10?query=44741at7147	DNA-directed RNA polymerase III subunit D
44741at7147	Duplicated	ptg000013l	20686498	20688415	+	456	175	https://www.orthodb.org/v10?query=44741at7147	DNA-directed RNA polymerase III subunit D
29083at7147	Duplicated	ptg000431l	3764596	3791359	+	1102	368	https://www.orthodb.org/v10?query=29083at7147	PPM-type phosphatase domain
29083at7147	Duplicated	ptg000156l	2441538	2474264	-	1102	368	https://www.orthodb.org/v10?query=29083at7147	PPM-type phosphatase domain
59777at7147	Duplicated	ptg000212l	273142	282456	-	818	194	https://www.orthodb.org/v10?query=59777at7147	40S ribosomal protein S8
59777at7147	Duplicated	ptg000452l	2028436	2037211	+	818	194	https://www.orthodb.org/v10?query=59777at7147	40S ribosomal protein S8
59777at7147	Duplicated	ptg000027l	3099107	3099719	+	817	195	https://www.orthodb.org/v10?query=59777at7147	40S ribosomal protein S8
37414at7147	Duplicated	ptg000185l	2212271	2226647	+	1558	279	https://www.orthodb.org/v10?query=37414at7147	drebrin-like protein
37414at7147	Duplicated	ptg000286l	1625738	1638804	-	1558	279	https://www.orthodb.org/v10?query=37414at7147	drebrin-like protein
16368at7147	Duplicated	ptg000335l	4167502	4169263	+	1965	457	https://www.orthodb.org/v10?query=16368at7147	WD40-repeat-containing domain
16368at7147	Duplicated	ptg000269l	3768210	3769974	-	1961	457	https://www.orthodb.org/v10?query=16368at7147	WD40-repeat-containing domain
28348at7147	Complete	ptg000253l	4009167	4010676	-	1838	327	https://www.orthodb.org/v10?query=28348at7147	WD40-repeat-containing domain
74859at7147	Duplicated	ptg000329l	1844001	1853783	+	299	90	https://www.orthodb.org/v10?query=74859at7147	ATP synthase-coupling factor 6, mitochondrial
74859at7147	Duplicated	ptg000039l	3813605	3821258	+	298	90	https://www.orthodb.org/v10?query=74859at7147	ATP synthase-coupling factor 6, mitochondrial
59085at7147	Duplicated	ptg000368l	1606443	1606938	-	554	152	https://www.orthodb.org/v10?query=59085at7147	Uncharacterized protein, isoform A
59085at7147	Duplicated	ptg000132l	3856561	3857056	+	554	152	https://www.orthodb.org/v10?query=59085at7147	Uncharacterized protein, isoform A
34096at7147	Duplicated	ptg000012l	6320698	6333691	-	1518	352	https://www.orthodb.org/v10?query=34096at7147	Ferrodoxin-fold anticodon-binding domain
34096at7147	Duplicated	ptg000234l	7817862	7828823	-	1518	352	https://www.orthodb.org/v10?query=34096at7147	Ferrodoxin-fold anticodon-binding domain
48155at7147	Duplicated	ptg000097l	14007998	14016869	+	1045	212	https://www.orthodb.org/v10?query=48155at7147	uncharacterized protein LOC108065843
48155at7147	Duplicated	ptg000542l	442496	449611	-	1013	212	https://www.orthodb.org/v10?query=48155at7147	uncharacterized protein LOC108065843
36084at7147	Duplicated	ptg000336l	1380453	1399344	-	1885	421	https://www.orthodb.org/v10?query=36084at7147	protein misato
36084at7147	Duplicated	ptg000437l	1551599	1573226	-	1884	421	https://www.orthodb.org/v10?query=36084at7147	protein misato
58016at7147	Duplicated	ptg000017l	14290370	14300213	-	860	186	https://www.orthodb.org/v10?query=58016at7147	trafficking protein particle complex subunit 4
58016at7147	Duplicated	ptg000099l	1699169	1706379	+	860	186	https://www.orthodb.org/v10?query=58016at7147	trafficking protein particle complex subunit 4
22343at7147	Duplicated	ptg000329l	2657694	2695869	-	1266	988	https://www.orthodb.org/v10?query=22343at7147	thyroid receptor-interacting protein 11 isoform X1
22343at7147	Duplicated	ptg000039l	4773904	4804029	-	1254	989	https://www.orthodb.org/v10?query=22343at7147	thyroid receptor-interacting protein 11 isoform X1
39318at7147	Duplicated	ptg000029l	995317	1006483	+	1209	302	https://www.orthodb.org/v10?query=39318at7147	dnaJ homolog subfamily C member 22
39318at7147	Duplicated	ptg000479l	382028	415660	+	1202	302	https://www.orthodb.org/v10?query=39318at7147	dnaJ homolog subfamily C member 22
13150at7147	Duplicated	ptg000004l	11110558	11123103	+	3420	411	https://www.orthodb.org/v10?query=13150at7147	VPS9 domain
13150at7147	Duplicated	ptg000413l	6018338	6033742	-	3400	409	https://www.orthodb.org/v10?query=13150at7147	VPS9 domain
12102at7147	Duplicated	ptg000353l	984476	1006635	+	3554	663	https://www.orthodb.org/v10?query=12102at7147	transmembrane protein 245 isoform X1
12102at7147	Duplicated	ptg000339l	2681054	2708864	-	3550	663	https://www.orthodb.org/v10?query=12102at7147	transmembrane protein 245 isoform X1
4133at7147	Duplicated	ptg000250l	507423	555710	+	5257	1239	https://www.orthodb.org/v10?query=4133at7147	uDENN domain
4133at7147	Duplicated	ptg000291l	721499	771255	-	5253	1238	https://www.orthodb.org/v10?query=4133at7147	uDENN domain
31907at7147	Duplicated	ptg000192l	1143075	1205370	-	2145	767	https://www.orthodb.org/v10?query=31907at7147	ENTH  domain
31907at7147	Duplicated	ptg000663l	265894	342252	-	2119	753	https://www.orthodb.org/v10?query=31907at7147	ENTH  domain
20167at7147	Duplicated	ptg000706l	66654	68776	+	997	233	https://www.orthodb.org/v10?query=20167at7147	uncharacterized protein LOC108360098
20167at7147	Duplicated	ptg000167l	2311382	2313503	+	1008	233	https://www.orthodb.org/v10?query=20167at7147	uncharacterized protein LOC108360098
3096at7147	Duplicated	ptg000237l	69934	167654	+	5297	1518	https://www.orthodb.org/v10?query=3096at7147	cadherin-23
3096at7147	Duplicated	ptg000089l	3265978	3335921	-	5268	1518	https://www.orthodb.org/v10?query=3096at7147	cadherin-23
8630at7147	Duplicated	ptg000121l	32728471	32741471	+	2908	650	https://www.orthodb.org/v10?query=8630at7147	Transferrin
8630at7147	Duplicated	ptg000372l	4691397	4700781	+	2895	650	https://www.orthodb.org/v10?query=8630at7147	Transferrin
37841at7147	Duplicated	ptg000269l	1142034	1164478	+	1402	271	https://www.orthodb.org/v10?query=37841at7147	GPI-anchor transamidase
37841at7147	Duplicated	ptg000458l	1063247	1077213	+	1402	271	https://www.orthodb.org/v10?query=37841at7147	GPI-anchor transamidase
591at7147	Duplicated	ptg000076l	520645	579454	-	5506	1405	https://www.orthodb.org/v10?query=591at7147	protein pecanex
591at7147	Duplicated	ptg000013l	17654227	17714757	+	5477	1395	https://www.orthodb.org/v10?query=591at7147	protein pecanex
48299at7147	Complete	ptg000246l	1968801	1969602	-	911	225	https://www.orthodb.org/v10?query=48299at7147	thioredoxin-related transmembrane protein 2 homolog
70683at7147	Duplicated	ptg000110l	3193054	3193393	+	301	89	https://www.orthodb.org/v10?query=70683at7147	DNA-directed RNA polymerase III subunit RPC9
70683at7147	Duplicated	ptg000515l	1796081	1796420	+	301	89	https://www.orthodb.org/v10?query=70683at7147	DNA-directed RNA polymerase III subunit RPC9
31537at7147	Duplicated	ptg000460l	470608	472784	+	1611	334	https://www.orthodb.org/v10?query=31537at7147	Eukaryotic translation initiation factor 3 subunit M
31537at7147	Duplicated	ptg000161l	1441888	1457305	-	1608	334	https://www.orthodb.org/v10?query=31537at7147	Eukaryotic translation initiation factor 3 subunit M
19591at7147	Duplicated	ptg000190l	2463544	2494705	+	2072	459	https://www.orthodb.org/v10?query=19591at7147	von Willebrand factor A domain-containing protein 9
19591at7147	Duplicated	ptg000015l	687404	723253	+	2041	459	https://www.orthodb.org/v10?query=19591at7147	von Willebrand factor A domain-containing protein 9
27631at7147	Duplicated	ptg000106l	19988121	20000645	-	1922	436	https://www.orthodb.org/v10?query=27631at7147	Serine/threonine-protein kinase RIO1
27631at7147	Duplicated	ptg000097l	28409153	28429998	+	1925	421	https://www.orthodb.org/v10?query=27631at7147	Serine/threonine-protein kinase RIO1
42415at7147	Duplicated	ptg000333l	2142137	2156819	+	1473	352	https://www.orthodb.org/v10?query=42415at7147	Fork head domain
42415at7147	Duplicated	ptg000333l	2155544	2156999	+	1427	352	https://www.orthodb.org/v10?query=42415at7147	Fork head domain
42415at7147	Duplicated	ptg000198l	1571219	1572515	-	1425	352	https://www.orthodb.org/v10?query=42415at7147	Fork head domain
58358at7147	Duplicated	ptg000476l	2223856	2319731	+	1404	213	https://www.orthodb.org/v10?query=58358at7147	protein tipE
58358at7147	Duplicated	ptg000270l	2808474	2885456	-	1404	213	https://www.orthodb.org/v10?query=58358at7147	protein tipE
4922at7147	Duplicated	ptg000314l	1337530	1382502	-	2714	678	https://www.orthodb.org/v10?query=4922at7147	Dbl homology (DH) domain
4922at7147	Duplicated	ptg000364l	925899	951555	-	2690	667	https://www.orthodb.org/v10?query=4922at7147	Dbl homology (DH) domain
17067at7147	Duplicated	ptg000352l	76850	93768	+	1713	473	https://www.orthodb.org/v10?query=17067at7147	transcription factor 25
17067at7147	Duplicated	ptg000011l	1890926	1905123	-	1715	472	https://www.orthodb.org/v10?query=17067at7147	transcription factor 25
15331at7147	Duplicated	ptg000196l	12134256	12219821	-	2392	444	https://www.orthodb.org/v10?query=15331at7147	WD40-repeat-containing domain
15331at7147	Duplicated	ptg000292l	4904598	4989152	+	2315	444	https://www.orthodb.org/v10?query=15331at7147	WD40-repeat-containing domain
36818at7147	Complete	ptg000085l	4638404	4660284	-	1712	178	https://www.orthodb.org/v10?query=36818at7147	Zinc finger C2H2 superfamily
55048at7147	Duplicated	ptg000183l	4018729	4019551	-	1007	259	https://www.orthodb.org/v10?query=55048at7147	delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial
55048at7147	Duplicated	ptg000236l	1228659	1229481	+	1007	259	https://www.orthodb.org/v10?query=55048at7147	delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial
23133at7147	Duplicated	ptg000054l	632267	634970	-	2366	465	https://www.orthodb.org/v10?query=23133at7147	GroEL-like apical domain superfamily
23133at7147	Duplicated	ptg000081l	55969	58551	+	2366	465	https://www.orthodb.org/v10?query=23133at7147	GroEL-like apical domain superfamily
